,y
3279,0.822583333333
3280,0.939166666667
3281,0.614666666667
3282,0.0565
3283,0.219666666667
3284,0.00133333333333
3285,0.137166666667
3286,0.595333333333
3287,0.16045
3288,0.434833333333
3289,0.07625
3290,0.911333333333
3291,0.275166666667
3292,0.0707142857143
3293,0.85425
3294,0.640833333333
3295,0.914266666667
3296,0.145166666667
3297,0.242916666667
3298,0.849333333333
3299,0.2127
3300,0.066
3301,0.763
3302,0.527166666667
3303,0.0476666666667
3304,0.9395
3305,0.0416666666667
3306,0.08
3307,0.027
3308,0.1143
3309,0.12475
3310,0.934666666667
3311,0.102416666667
3312,0.011
3313,0.00666666666667
3314,0.304833333333
3315,0.9295
3316,0.839566666667
3317,0.0804666666667
3318,0.0209166666667
3319,0.3083
3320,0.9275
3321,0.32965
3322,0.0440833333333
3323,0.982666666667
3324,0.0308333333333
3325,0.909333333333
3326,0.169216666667
3327,0.0476666666667
3328,0.900066666667
3329,0.0728
3330,0.0666666666667
3331,0.127666666667
3332,0.0961666666667
3333,0.1025
3334,0.164833333333
3335,0.097
3336,0.02175
3337,0.887833333333
3338,0.957
3339,0.0938
3340,0.0406666666667
3341,0.024
3342,0.974333333333
3343,0.0318333333333
3344,0.0865
3345,0.0708333333333
3346,0.7155
3347,0.423666666667
3348,0.0339666666667
3349,0.0738166666667
3350,0.925166666667
3351,0.844928571429
3352,0.1948
3353,0.820916666667
3354,0.6365
3355,0.893916666667
3356,0.959083333333
3357,0.0505
3358,0.106833333333
3359,0.3795
3360,0.179766666667
3361,0.1855
3362,0.14325
3363,0.0488333333333
3364,0.923333333333
3365,0.00233333333333
3366,0.024
3367,0.0305
3368,0.7365
3369,0.0541666666667
3370,0.14395
3371,0.920166666667
3372,0.9315
3373,0.728833333333
3374,0.2019
3375,0.0899166666667
3376,0.0324833333333
3377,0.0525833333333
3378,0.127866666667
3379,0.972
3380,0.43
3381,0.0343333333333
3382,0.6105
3383,0.0441666666667
3384,0.056
3385,0.0
3386,0.0625
3387,0.06075
3388,0.0806666666667
3389,0.0894166666667
3390,0.583233333333
3391,0.0655
3392,0.89625
3393,0.8817
3394,0.828416666667
3395,0.288083333333
3396,0.0818833333333
3397,0.22225
3398,0.995
3399,0.82825
3400,0.0711666666667
3401,0.743833333333
3402,0.37175
3403,0.968666666667
3404,0.153666666667
3405,0.300566666667
3406,0.075419047619
3407,0.882
3408,0.10125
3409,0.0195
3410,0.128083333333
3411,0.0668833333333
3412,0.8966
3413,0.149633333333
3414,0.004
3415,0.0248333333333
3416,0.246783333333
3417,0.954833333333
3418,0.855866666667
3419,0.717316666667
3420,0.0285
3421,0.5815
3422,0.0411666666667
3423,0.756166666667
3424,0.003
3425,0.024
3426,0.0225
3427,0.118166666667
3428,0.387766666667
3429,0.038
3430,0.931
3431,0.019
3432,0.448083333333
3433,0.54725
3434,0.017
3435,0.986666666667
3436,0.11725
3437,0.002
3438,0.15385
3439,0.287833333333
3440,0.01825
3441,0.999
3442,0.07075
3443,0.999
3444,0.383633333333
3445,0.655666666667
3446,1.0
3447,0.02325
3448,0.103483333333
3449,0.0205
3450,0.0784166666667
3451,0.344833333333
3452,0.01275
3453,0.0196666666667
3454,0.046
3455,0.0446
3456,0.1785
3457,0.0406
3458,0.0349166666667
3459,0.983
3460,0.05385
3461,0.77
3462,0.3935
3463,1.0
3464,0.032
3465,0.0548333333333
3466,0.0395
3467,0.926083333333
3468,0.0578333333333
3469,0.493
3470,0.125133333333
3471,0.7495
3472,0.0591666666667
3473,0.033
3474,0.399166666667
3475,0.027
3476,0.0756666666667
3477,0.002
3478,0.1745
3479,0.771833333333
3480,0.10875
3481,0.764083333333
3482,0.0297333333333
3483,0.0948333333333
3484,0.0995666666667
3485,0.4195
3486,0.0085
3487,0.74075
3488,0.27255
3489,0.865833333333
3490,0.456833333333
3491,0.998
3492,0.1565
3493,0.163833333333
3494,0.814666666667
3495,0.695666666667
3496,0.714416666667
3497,0.209833333333
3498,0.0218333333333
3499,0.044
3500,0.967
3501,0.006
3502,0.964633333333
3503,0.0393333333333
3504,0.231
3505,0.04675
3506,0.530383333333
3507,0.2465
3508,0.103183333333
3509,0.822333333333
3510,0.0075
3511,0.0828333333333
3512,0.133516666667
3513,0.0479833333333
3514,0.0330833333333
3515,0.549
3516,0.681133333333
3517,0.0184166666667
3518,0.238666666667
3519,0.8314
3520,0.9885
3521,0.448666666667
3522,0.888833333333
3523,0.830333333333
3524,0.0553333333333
3525,0.052
3526,0.20925
3527,0.8255
3528,0.0241666666667
3529,0.483583333333
3530,0.991
3531,0.967166666667
3532,0.809066666667
3533,0.026
3534,0.0905833333333
3535,0.553166666667
3536,0.9373
3537,0.015
3538,0.562333333333
3539,0.716333333333
3540,0.0414166666667
3541,0.973333333333
3542,0.830583333333
3543,0.102333333333
3544,0.382
3545,0.873333333333
3546,0.219333333333
3547,0.0371666666667
3548,0.954333333333
3549,0.400416666667
3550,0.964
3551,0.346583333333
3552,0.2176
3553,0.577916666667
3554,0.45935
3555,0.879666666667
3556,0.140666666667
3557,0.964666666667
3558,0.008
3559,0.986838095238
3560,0.039
3561,0.2835
3562,0.249
3563,0.119566666667
3564,0.9625
3565,0.014
3566,0.363833333333
3567,0.03775
3568,0.821016666667
3569,0.0115
3570,0.233
3571,0.82525
3572,0.32135
3573,0.215533333333
3574,0.208833333333
3575,0.882166666667
3576,0.016
3577,0.09875
3578,0.961
3579,0.637166666667
3580,0.003
3581,0.013
3582,0.39825
3583,0.1155
3584,0.0526666666667
3585,0.0396666666667
3586,0.882833333333
3587,0.0708333333333
3588,0.997
3589,0.620166666667
3590,0.178271428571
3591,0.3085
3592,0.0815
3593,0.29375
3594,0.448866666667
3595,0.28325
3596,0.00533333333333
3597,0.95725
3598,0.988
3599,1.0
3600,0.0474333333333
3601,0.00966666666667
3602,0.26955
3603,0.0258333333333
3604,0.204916666667
3605,0.730666666667
3606,0.013
3607,0.0801333333333
3608,0.0504166666667
3609,0.0355
3610,0.87175
3611,0.00633333333333
3612,0.391683333333
3613,0.201416666667
3614,0.998
3615,0.927833333333
3616,0.726666666667
3617,0.465716666667
3618,0.0211666666667
3619,0.0496666666667
3620,0.666583333333
3621,0.1389
3622,0.147666666667
3623,0.218166666667
3624,0.0976666666667
3625,0.9555
3626,0.252666666667
3627,0.6595
3628,0.0331
3629,0.657
3630,0.867916666667
3631,0.0994
3632,0.938
3633,0.786666666667
3634,0.981333333333
3635,0.0802
3636,0.0476666666667
3637,0.696958333333
3638,0.235583333333
3639,0.008
3640,0.904833333333
3641,0.0338666666667
3642,0.0846666666667
3643,0.0313333333333
3644,0.004
3645,0.529166666667
3646,0.1857
3647,0.629966666667
3648,0.008
3649,0.242166666667
3650,0.979316666667
3651,0.07775
3652,0.9565
3653,0.224916666667
3654,0.200116666667
3655,0.0885833333333
3656,0.05
3657,0.104
3658,0.1072
3659,0.008
3660,0.626666666667
3661,0.11475
3662,0.257833333333
3663,0.0442166666667
3664,0.397
3665,0.16605
3666,0.1083
3667,0.5022
3668,0.0561666666667
3669,0.925666666667
3670,0.319666666667
3671,0.237833333333
3672,0.0441666666667
3673,0.0656
3674,0.0221666666667
3675,0.167333333333
3676,0.893066666667
3677,0.498083333333
3678,0.09475
3679,0.0494166666667
3680,0.816083333333
3681,0.0581666666667
3682,0.455833333333
3683,0.874
3684,0.8918
3685,0.0329166666667
3686,0.0600833333333
3687,0.89915
3688,0.9403
3689,0.965583333333
3690,0.894583333333
3691,0.776133333333
3692,0.001
3693,0.0105
3694,0.310833333333
3695,0.9675
3696,0.866333333333
3697,0.964666666667
3698,0.315535714286
3699,0.015
3700,0.022
3701,0.748566666667
3702,0.905416666667
3703,0.984
3704,0.0203333333333
3705,0.546666666667
3706,0.510833333333
3707,0.0196666666667
3708,0.717333333333
3709,0.16
3710,0.6575
3711,0.0195
3712,0.96825
3713,0.313
3714,0.267
3715,0.0371
3716,0.0295
3717,0.416666666667
3718,0.802416666667
3719,0.0960666666667
3720,0.131
3721,0.548166666667
3722,0.774416666667
3723,0.901166666667
3724,0.0879166666667
3725,0.126833333333
3726,0.064
3727,0.0521666666667
3728,0.896166666667
3729,0.0373333333333
3730,0.0235
3731,0.937666666667
3732,0.307783333333
3733,0.0238333333333
3734,0.3485
3735,0.248816666667
3736,0.907316666667
3737,0.164683333333
3738,0.356333333333
3739,0.0208333333333
3740,0.567333333333
3741,0.973
3742,0.292833333333
3743,0.161766666667
3744,0.2155
3745,0.027
3746,0.990866666667
3747,0.278833333333
3748,0.938583333333
3749,0.794333333333
3750,0.986666666667
3751,0.200533333333
3752,0.942733333333
3753,0.75875
3754,0.161766666667
3755,0.145083333333
3756,0.862166666667
3757,0.908666666667
3758,0.045
3759,0.03
3760,0.14565
3761,0.8565
3762,0.0635833333333
3763,0.003
3764,0.0335
3765,0.064
3766,0.862166666667
3767,0.0582333333333
3768,0.110666666667
3769,0.02175
3770,0.500833333333
3771,0.89285
3772,0.0757333333333
3773,0.325833333333
3774,0.61575
3775,0.2755
3776,0.0190833333333
3777,0.1966
3778,0.735766666667
3779,0.884583333333
3780,0.0726833333333
3781,0.691666666667
3782,0.0599523809524
3783,0.0954666666667
3784,0.0108333333333
3785,0.741166666667
3786,0.286666666667
3787,0.09075
3788,0.880166666667
3789,0.315
3790,0.912416666667
3791,0.796166666667
3792,0.0618642857143
3793,0.213833333333
3794,0.0988333333333
3795,0.0145
3796,0.91825
3797,0.1175
3798,0.712333333333
3799,0.0410833333333
3800,0.996
3801,0.961333333333
3802,0.928083333333
3803,0.008
3804,0.615916666667
3805,0.0231666666667
3806,1.0
3807,0.0106666666667
3808,0.198666666667
3809,0.017
3810,0.789583333333
3811,0.105333333333
3812,0.0115
3813,0.362833333333
3814,0.001
3815,0.754333333333
3816,0.9705
3817,0.0255
3818,0.995
3819,0.0883833333333
3820,0.900333333333
3821,0.175038095238
3822,0.0236666666667
3823,0.916016666667
3824,0.098
3825,0.9518
3826,0.00633333333333
3827,0.981233333333
3828,0.9389
3829,0.018
3830,0.164
3831,0.0
3832,0.750666666667
3833,0.6685
3834,0.0738333333333
3835,0.897366666667
3836,0.166
3837,0.3465
3838,0.204433333333
3839,0.0175
3840,0.0813333333333
3841,0.0716666666667
3842,0.61175
3843,0.195333333333
3844,0.0313333333333
3845,0.973166666667
3846,0.442783333333
3847,0.0494166666667
3848,0.9675
3849,0.0993333333333
3850,0.578083333333
3851,0.980733333333
3852,0.562033333333
3853,0.787833333333
3854,0.168166666667
3855,0.0
3856,0.617
3857,0.267333333333
3858,0.0818333333333
3859,0.008
3860,0.0439166666667
3861,0.0735
3862,0.267283333333
3863,0.969666666667
3864,0.208666666667
3865,0.016
3866,0.0055
3867,0.16625
3868,0.0281666666667
3869,0.83850952381
3870,0.0701666666667
3871,0.915
3872,0.354333333333
3873,0.05275
3874,0.7515
3875,0.143583333333
3876,0.003
3877,0.881666666667
3878,0.796833333333
3879,0.0739166666667
3880,0.0144333333333
3881,0.772066666667
3882,0.0881666666667
3883,0.534183333333
3884,0.682866666667
3885,0.9124
3886,0.0233333333333
3887,0.04475
3888,0.0466666666667
3889,0.342666666667
3890,0.06125
3891,0.068
3892,0.58
3893,0.840833333333
3894,0.966783333333
3895,0.178
3896,0.969
3897,0.661333333333
3898,0.906
3899,0.0075
3900,0.0825
3901,0.545
3902,0.955833333333
3903,0.063
3904,0.514
3905,0.012
3906,0.0282666666667
3907,0.0166666666667
3908,0.702166666667
3909,0.0555
3910,0.027
3911,0.438333333333
3912,0.581333333333
3913,0.287645238095
3914,0.966166666667
3915,0.165
3916,0.126566666667
3917,0.324333333333
3918,0.917
3919,0.203416666667
3920,0.0743333333333
3921,0.213083333333
3922,0.908
3923,0.806
3924,0.003
3925,0.57725
3926,0.2595
3927,0.0078
3928,0.985
3929,0.065
3930,0.182916666667
3931,0.01675
3932,0.038
3933,0.99225
3934,0.958833333333
3935,0.168333333333
3936,0.965066666667
3937,0.800833333333
3938,0.94455
3939,0.770833333333
3940,0.3915
3941,0.0716666666667
3942,0.9845
3943,0.346166666667
3944,0.0774
3945,0.976166666667
3946,0.483916666667
3947,0.980083333333
3948,0.994333333333
3949,0.0245
3950,0.109716666667
3951,0.06625
3952,0.0566666666667
3953,0.174
3954,0.154916666667
3955,0.0581666666667
3956,0.0045
3957,0.115033333333
3958,0.0268
3959,0.385683333333
3960,0.0765
3961,0.0529166666667
3962,0.119833333333
3963,0.864166666667
3964,0.996
3965,0.023
3966,1.0
3967,0.12175
3968,0.0440833333333
3969,0.0556666666667
3970,0.829666666667
3971,0.0473333333333
3972,0.749833333333
3973,0.156833333333
3974,0.1051
3975,0.425
3976,0.0625833333333
3977,0.16825
3978,0.0258333333333
3979,0.009
3980,0.688066666667
3981,0.1115
3982,0.05335
3983,0.694416666667
3984,0.654583333333
3985,0.897
3986,0.494916666667
3987,0.140166666667
3988,0.0645
3989,0.0345
3990,0.367
3991,0.0535
3992,0.2092
3993,0.01
3994,0.9875
3995,0.234333333333
3996,0.229666666667
3997,0.142
3998,0.132333333333
3999,0.6745
4000,1.0
4001,0.7692
4002,0.005
4003,0.038
4004,0.012
4005,0.014
4006,0.924
4007,0.931083333333
4008,0.0515
4009,0.0886
4010,0.0015
4011,0.950666666667
4012,0.162416666667
4013,0.569833333333
4014,0.207583333333
4015,0.0402
4016,0.0343333333333
4017,0.0338333333333
4018,0.149
4019,0.157
4020,0.210783333333
4021,0.730916666667
4022,0.0273333333333
4023,0.8
4024,0.9495
4025,0.03
4026,0.245333333333
4027,0.982666666667
4028,0.7023
4029,0.702816666667
4030,0.103166666667
4031,0.95825
4032,0.938333333333
4033,0.9526
4034,0.627
4035,0.93935952381
4036,0.1233
4037,0.251933333333
4038,0.95665
4039,0.9425
4040,0.00433333333333
4041,0.0208333333333
4042,0.976
4043,0.00583333333333
4044,0.06775
4045,0.0373333333333
4046,0.119416666667
4047,0.9605
4048,0.140666666667
4049,0.572
4050,0.954166666667
4051,0.00966666666667
4052,0.9915
4053,0.172916666667
4054,0.965083333333
4055,0.874
4056,0.9985
4057,0.267166666667
4058,0.96025
4059,0.876333333333
4060,0.13
4061,0.151833333333
4062,0.97775
4063,0.8445
4064,0.0395666666667
4065,0.314333333333
4066,0.804666666667
4067,0.555333333333
4068,0.624
4069,0.0415
4070,0.6025
4071,0.995166666667
4072,0.0355
4073,0.7177
4074,0.321166666667
4075,0.082
4076,0.1302
4077,0.236333333333
4078,0.956166666667
4079,0.283666666667
4080,0.187166666667
4081,0.986
4082,0.999
4083,0.962
4084,0.0766666666667
4085,0.9145
4086,0.895
4087,0.84525
4088,0.9955
4089,0.0870833333333
4090,0.962416666667
4091,0.798583333333
4092,0.053
4093,0.133
4094,0.346666666667
4095,0.934016666667
4096,0.927583333333
4097,0.0181666666667
4098,0.105
4099,0.179366666667
4100,0.419716666667
4101,0.15985
4102,0.0548333333333
4103,0.8895
4104,0.983
4105,0.6075
4106,0.0571666666667
4107,0.0783333333333
4108,0.124683333333
4109,0.437583333333
4110,0.8585
4111,0.0246666666667
4112,0.89
4113,0.570416666667
4114,0.0135
4115,0.019
4116,0.302133333333
4117,0.0535
4118,0.672433333333
4119,0.0926666666667
4120,0.14125
4121,0.08
4122,0.858083333333
4123,0.0141666666667
4124,0.088
4125,0.599583333333
4126,0.126633333333
4127,0.771
4128,0.11105
4129,0.523366666667
4130,0.0156666666667
4131,0.1005
4132,0.02925
4133,0.782166666667
4134,0.912
4135,0.285333333333
4136,0.545916666667
4137,0.427083333333
4138,0.675333333333
4139,0.7945
4140,0.04935
4141,0.0872
4142,0.0508333333333
4143,0.0366666666667
4144,0.669766666667
4145,0.04925
4146,0.395666666667
4147,0.901166666667
4148,0.0633333333333
4149,0.086
4150,0.10755
4151,0.739083333333
4152,0.00583333333333
4153,0.022
4154,0.135333333333
4155,0.0266666666667
4156,0.0936833333333
4157,0.05525
4158,0.433333333333
4159,0.0914333333333
4160,0.283333333333
4161,0.814916666667
4162,0.908666666667
4163,0.236333333333
4164,0.947633333333
4165,0.0799166666667
4166,0.0609166666667
4167,0.9575
4168,0.007
4169,0.08025
4170,0.011
4171,0.105666666667
4172,0.827583333333
4173,0.245566666667
4174,0.907666666667
4175,0.417333333333
4176,0.0785
4177,0.850266666667
4178,0.290166666667
4179,0.0681166666667
4180,0.129333333333
4181,0.965833333333
4182,0.024
4183,0.2065
4184,0.987983333333
4185,0.03025
4186,0.75975
4187,0.0186666666667
4188,0.778416666667
4189,0.261416666667
4190,0.0739166666667
4191,0.0954833333333
4192,0.878833333333
4193,0.0851666666667
4194,0.95525
4195,0.434166666667
4196,0.01775
4197,0.922633333333
4198,0.0563333333333
4199,0.042
4200,0.047625
4201,0.278666666667
4202,0.241533333333
4203,0.0306666666667
4204,0.918833333333
4205,0.516533333333
4206,0.27225
4207,0.6195
4208,0.902
4209,0.720166666667
4210,0.09475
4211,0.7352
4212,0.641583333333
4213,0.107666666667
4214,0.0221666666667
4215,0.93375
4216,0.0522333333333
4217,0.106583333333
4218,0.665
4219,0.0806333333333
4220,0.171
4221,0.1675
4222,0.02975
4223,0.09075
4224,0.992
4225,0.0606333333333
4226,0.772416666667
4227,0.569333333333
4228,0.958083333333
4229,0.006
4230,0.0515833333333
4231,0.955733333333
4232,0.00166666666667
4233,0.844683333333
4234,0.926
4235,0.0196666666667
4236,0.926166666667
4237,0.002
4238,0.69275
4239,0.309833333333
4240,0.0235
4241,0.0935833333333
4242,0.755666666667
4243,0.0133333333333
4244,0.1294
4245,0.134216666667
4246,0.2315
4247,0.954
4248,0.962566666667
4249,0.147
4250,0.533933333333
4251,0.104833333333
4252,0.9695
4253,0.8035
4254,0.995
4255,0.0824
4256,0.0328333333333
4257,0.0405833333333
4258,0.836133333333
4259,0.0176666666667
4260,0.424566666667
4261,0.135166666667
4262,0.205583333333
4263,0.0745833333333
4264,0.977583333333
4265,0.11155
4266,0.403333333333
4267,0.722833333333
4268,0.185666666667
4269,0.19275
4270,0.124
4271,0.513666666667
4272,0.04025
4273,1.0
4274,0.4005
4275,0.999
4276,0.7018
4277,0.38265
4278,0.066
4279,0.0675
4280,0.9825
4281,0.0310833333333
4282,0.910333333333
4283,0.845
4284,0.039
4285,0.84625
4286,0.7235
4287,0.0775833333333
4288,0.995333333333
4289,0.0195
4290,0.7195
4291,0.217066666667
4292,0.74625
4293,0.722666666667
4294,0.571666666667
4295,0.879083333333
4296,1.0
4297,0.0433666666667
4298,0.9925
4299,0.06825
4300,0.00225
4301,0.071
4302,0.0985833333333
4303,0.1016
4304,0.730083333333
4305,0.936666666667
4306,0.12
4307,0.1095
4308,0.282583333333
4309,0.027
4310,0.842666666667
4311,0.5571
4312,0.63275
4313,0.0205
4314,0.475511904762
4315,0.4025
4316,0.994
4317,0.046
4318,0.1325
4319,0.908316666667
4320,0.849333333333
4321,0.356833333333
4322,0.05
4323,0.12975
4324,0.946833333333
4325,0.03125
4326,0.987666666667
4327,0.900966666667
4328,0.0651666666667
4329,0.232333333333
4330,0.784166666667
4331,0.273516666667
4332,0.002
4333,0.925666666667
4334,0.929333333333
4335,0.0
4336,0.0998333333333
4337,0.0465
4338,0.0215
4339,0.787885714286
4340,0.039
4341,0.001
4342,0.207083333333
4343,0.386633333333
4344,0.719666666667
4345,0.935733333333
4346,0.173066666667
4347,0.177916666667
4348,0.0186
4349,0.105
4350,0.842833333333
4351,0.18825
4352,0.011
4353,0.1104
4354,0.873666666667
4355,0.0446666666667
4356,0.206666666667
4357,0.2655
4358,0.127833333333
4359,0.0788333333333
4360,0.0684166666667
4361,0.0215
4362,0.003
4363,0.003
4364,0.86925
4365,0.05725
4366,0.001
4367,0.0198333333333
4368,0.915333333333
4369,0.141333333333
4370,0.538916666667
4371,0.885133333333
4372,0.0305
4373,0.239366666667
4374,0.279366666667
4375,0.65595
4376,0.59375
4377,0.934083333333
4378,0.049
4379,0.132926190476
4380,0.7097
4381,0.5685
4382,0.973
4383,0.831583333333
4384,0.902016666667
4385,0.218
4386,0.78675
4387,0.156916666667
4388,0.0103333333333
4389,0.02625
4390,0.9735
4391,0.289
4392,0.893416666667
4393,1.0
4394,0.009
4395,0.044
4396,0.502833333333
4397,0.176583333333
4398,0.1335
4399,0.00883333333333
4400,0.05225
4401,0.018
4402,0.940166666667
4403,0.0639833333333
4404,0.9215
4405,0.9605
4406,0.05825
4407,0.975333333333
4408,0.121166666667
4409,0.0860833333333
4410,0.9555
4411,0.0448333333333
4412,0.22
4413,0.9505
4414,0.568333333333
4415,0.887083333333
4416,0.144833333333
4417,0.072
4418,0.0236666666667
4419,0.159533333333
4420,0.0438333333333
4421,0.321833333333
4422,0.894833333333
4423,0.041
4424,0.5625
4425,0.0125
4426,0.07255
4427,0.5
4428,0.3659
4429,0.701083333333
4430,0.0158333333333
4431,0.589716666667
4432,0.0256666666667
4433,0.0450833333333
4434,0.203916666667
4435,0.250333333333
4436,0.528166666667
4437,0.924416666667
4438,0.19675
4439,0.283321428571
4440,0.0708333333333
4441,0.0997833333333
4442,0.148666666667
4443,0.0121666666667
4444,0.478566666667
4445,0.971
4446,0.9724
4447,0.14065
4448,0.9495
4449,0.72975
4450,0.997
4451,0.221833333333
4452,0.61255
4453,0.519833333333
4454,0.871
4455,0.019
4456,1.0
4457,0.813583333333
4458,0.0191
4459,0.0175
4460,0.956966666667
4461,0.0455333333333
4462,0.949
4463,0.041
4464,0.978416666667
4465,0.0645
4466,0.0541666666667
4467,0.15619047619
4468,0.9925
4469,0.0995
4470,0.0921166666667
4471,0.9895
4472,0.767316666667
4473,0.0960333333333
4474,0.691333333333
4475,0.14
4476,0.691
4477,0.0365
4478,0.1708
4479,0.86375
4480,0.155883333333
4481,0.0304166666667
4482,0.01975
4483,0.135433333333
4484,0.258666666667
4485,0.0276666666667
4486,0.0305
4487,0.15225
4488,0.137666666667
4489,0.227
4490,0.0150833333333
4491,0.89275
4492,0.0838666666667
4493,0.857766666667
4494,0.947166666667
4495,0.9725
4496,0.4259
4497,0.125633333333
4498,0.751166666667
4499,0.25875
4500,0.0320833333333
4501,0.840333333333
4502,0.894195238095
4503,0.749166666667
4504,0.829166666667
4505,0.793166666667
4506,0.0815
4507,0.255
4508,0.094
4509,0.153678571429
4510,0.928166666667
4511,0.0185
4512,0.01
4513,0.964166666667
4514,0.002
4515,0.07175
4516,0.584416666667
4517,0.700416666667
4518,0.97
4519,0.822833333333
4520,0.991
4521,0.0115
4522,0.291233333333
4523,0.988
4524,0.136966666667
4525,0.869666666667
4526,0.92075
4527,0.0334166666667
4528,0.123833333333
4529,0.0610166666667
4530,0.0231666666667
4531,0.232166666667
4532,0.169666666667
4533,0.0195
4534,0.15025
4535,0.4135
4536,0.241916666667
4537,0.348333333333
4538,0.264083333333
4539,0.11825
4540,0.159333333333
4541,1.0
4542,0.959166666667
4543,0.54825
4544,0.124583333333
4545,0.947083333333
4546,0.966833333333
4547,0.9605
4548,0.989
4549,0.0115
4550,0.795333333333
4551,0.0393333333333
4552,0.126
4553,0.91775
4554,0.107166666667
4555,0.006
4556,0.2925
4557,0.509133333333
4558,0.968
4559,0.931
4560,0.987
4561,0.30825
4562,0.046
4563,0.114266666667
4564,0.9815
4565,0.0438333333333
4566,0.556
4567,0.9945
4568,0.867833333333
4569,0.1375
4570,0.95975
4571,0.0170833333333
4572,0.0113333333333
4573,0.126166666667
4574,0.1296
4575,0.017
4576,0.01975
4577,0.295166666667
4578,0.0736333333333
4579,0.551266666667
4580,0.926166666667
4581,0.0153333333333
4582,0.456166666667
4583,0.117333333333
4584,0.778133333333
4585,0.006
4586,0.592416666667
4587,0.005
4588,0.586666666667
4589,0.925983333333
4590,0.279761904762
4591,0.180583333333
4592,0.0695
4593,0.701083333333
4594,0.98225
4595,0.975833333333
4596,0.3944
4597,0.920166666667
4598,0.0166666666667
4599,0.487833333333
4600,0.9735
4601,0.137366666667
4602,0.975166666667
4603,0.0598333333333
4604,0.982166666667
4605,0.953083333333
4606,0.93575
4607,0.947333333333
4608,0.823166666667
4609,0.876166666667
4610,0.0355166666667
4611,0.0665
4612,0.06
4613,0.998
4614,0.228866666667
4615,0.752333333333
4616,0.192416666667
4617,0.0868333333333
4618,0.68375
4619,0.875333333333
4620,0.706483333333
4621,0.517
4622,0.0215
4623,0.0877166666667
4624,0.491466666667
4625,0.045
4626,0.0598166666667
4627,0.488083333333
4628,0.8735
4629,0.4285
4630,0.545333333333
4631,0.999
4632,0.219833333333
4633,0.4275
4634,0.868833333333
4635,0.0166666666667
4636,0.00683333333333
4637,0.2018
4638,0.0724166666667
4639,0.5116
4640,0.122666666667
4641,0.916833333333
4642,0.128416666667
4643,0.0458333333333
4644,1.0
4645,0.237333333333
4646,0.839433333333
4647,0.07005
4648,0.0528333333333
4649,0.829
4650,0.0756666666667
4651,0.839666666667
4652,0.0558333333333
4653,0.671833333333
4654,0.0906785714286
4655,0.842416666667
4656,0.0729
4657,0.12275
4658,0.0333333333333
4659,0.431
4660,0.971
4661,0.9815
4662,0.98775
4663,0.184916666667
4664,0.148666666667
4665,0.0746333333333
4666,0.978333333333
4667,0.002
4668,0.106083333333
4669,0.849333333333
4670,0.0664166666667
4671,0.596166666667
4672,0.612333333333
4673,0.910983333333
4674,0.0626833333333
4675,0.803416666667
4676,0.798416666667
4677,0.842083333333
4678,0.594166666667
4679,0.303333333333
4680,0.380166666667
4681,0.0173333333333
4682,0.29475
4683,0.0244
4684,0.794583333333
4685,0.202583333333
4686,0.850533333333
4687,0.9835
4688,0.674516666667
4689,0.774333333333
4690,0.0795
4691,0.0313333333333
4692,0.968916666667
4693,0.8826
4694,0.561333333333
4695,0.136283333333
4696,0.9155
4697,0.34
4698,0.00616666666667
4699,0.892
4700,0.1398
4701,0.007
4702,0.70965
4703,0.041
4704,0.0865
4705,0.199916666667
4706,0.608
4707,0.869416666667
4708,0.10625
4709,0.219
4710,0.1295
4711,0.655
4712,0.0246666666667
4713,0.118066666667
4714,0.235216666667
4715,0.35
4716,0.03
4717,0.902316666667
4718,0.0905
4719,0.01125
4720,0.5281
4721,0.859916666667
4722,0.008
4723,0.454416666667
4724,0.133666666667
4725,0.068
4726,0.012
4727,0.829916666667
4728,0.0145
4729,0.284583333333
4730,0.7135
4731,0.0296666666667
4732,0.303333333333
4733,0.2125
4734,0.0501666666667
4735,0.089630952381
4736,0.865833333333
4737,0.0271
4738,0.467333333333
4739,0.511166666667
4740,0.987
4741,0.778
4742,0.263166666667
4743,0.909166666667
4744,0.395833333333
4745,0.276783333333
4746,0.0598333333333
4747,0.729416666667
4748,0.091
4749,0.0638333333333
4750,0.152916666667
4751,0.600833333333
4752,0.206833333333
4753,0.595833333333
4754,0.195666666667
4755,0.0474166666667
4756,0.08725
4757,0.1195
4758,0.94075
4759,0.937666666667
4760,0.013
4761,0.80925
4762,0.0501666666667
4763,0.940333333333
4764,0.015
4765,0.157333333333
4766,0.038
4767,0.0701666666667
4768,0.0831833333333
4769,0.0533333333333
4770,0.848983333333
4771,0.679833333333
4772,0.106583333333
4773,0.147
4774,0.791833333333
4775,0.0976666666667
4776,0.0240833333333
4777,0.3438
4778,0.305333333333
4779,0.21475
4780,0.461333333333
4781,0.89425
4782,0.955
4783,0.036
4784,0.005
4785,0.3105
4786,0.967166666667
4787,0.0485
4788,0.973416666667
4789,0.119666666667
4790,0.230357142857
4791,1.0
4792,0.9542
4793,0.0228333333333
4794,0.04
4795,0.135
4796,0.985666666667
4797,0.731083333333
4798,0.930183333333
4799,0.900333333333
4800,0.0783333333333
4801,0.8375
4802,0.154166666667
4803,0.685333333333
4804,0.435
4805,0.9625
4806,0.9755
4807,0.031
4808,0.984416666667
4809,0.0451666666667
4810,0.993
4811,0.2265
4812,0.0968333333333
4813,0.763333333333
4814,0.0616333333333
